,subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP,
113,64417000,OCN무비즈,20240301170251,3142,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
114,63004000,OCN무비즈,20240301165058,2257,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
115,65834000,OCN무비즈,20240301180527,14,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
116,66362000,OCN무비즈,20240301015528,6,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
117,66631000,OCN무비즈,20240301010448,7161,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
118,60050000,OCN무비즈,20240301173902,5074,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
119,67344000,OCN무비즈,20240301180658,3,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
120,60824000,OCN무비즈,20240301004702,4,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
121,66123000,OCN무비즈,20240301175622,31,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
122,67344000,OCN무비즈,20240301170212,3219,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
123,65108000,OCN무비즈,20240301021705,98,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
124,65616000,OCN무비즈,20240301004623,83,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
125,62687000,OCN무비즈,20240301005804,21,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
126,64649000,OCN무비즈,20240301002003,0,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
127,65834000,OCN무비즈,20240301021727,34,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
128,60307000,OCN무비즈,20240301025550,25,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
129,62567000,바둑TV,20240301133833,6,제25회 농심신라면배 세계바둑최강전,,,
130,60311000,KBS1,20240301193916,222,KBS 생생토론,지역의 주요 현안과 이슈를 집중 진단하는 시사 토론 프로그램,,
131,64750000,J골프&스포츠,20240301092742,10,2024 PGA투어 카그니전트 클래식,,,
132,63145000,J골프&스포츠,20240301223932,16,2024 PGA투어 카그니전트 클래식,,,
133,65213000,스포골프헬스,20240301154629,4486,2024 LIV골프 제다,,,
134,62248000,스포골프헬스,20240301213446,7,2024 LIV골프 제다,,,
135,62226000,더무비,20240301142515,0,람보 3,,"실베스터 스탤론,리차드 크레나",
136,66812000,더무비,20240301142910,2,람보 3,,"실베스터 스탤론,리차드 크레나",
137,66812000,더무비,20240301144257,3,람보 3,,"실베스터 스탤론,리차드 크레나",
138,61773000,대교노리Q,20240301092857,724,극장판엄마까투리도시로간까투리...,,,
139,60824000,더무비,20240301135644,69,람보 3,,"실베스터 스탤론,리차드 크레나",
140,65613000,더무비,20240301142852,5,람보 3,,"실베스터 스탤론,리차드 크레나",
141,59884000,캐치온2,20240301040649,4539,사일런트 나이트,,"키이라 나이틀리,매튜 구드",
142,66942000,투니버스,20240301225201,8,아기공룡 둘리 얼음별대모험,"우리나라 만화계의 독보적인 캐릭터 [아기공룡 둘리]의 활약이 코믹하게 묘사된 극장용 애니메이션. 김수정 감독의 탄탄한 원작 만화를 기초로 하여, 빙하를 타고 인간세계로 내려온 아기공룡 둘리와 그의 친구들의 모험이 그려지고 있다. 어린 아이들의 동심의 세계를 현실감 있으면서도 따뜻하게 그려내어 부모와 함께 볼만한 애니메이션.",박영남,
143,66574000,투니버스,20240301222135,10,아기공룡 둘리 얼음별대모험,"우리나라 만화계의 독보적인 캐릭터 [아기공룡 둘리]의 활약이 코믹하게 묘사된 극장용 애니메이션. 김수정 감독의 탄탄한 원작 만화를 기초로 하여, 빙하를 타고 인간세계로 내려온 아기공룡 둘리와 그의 친구들의 모험이 그려지고 있다. 어린 아이들의 동심의 세계를 현실감 있으면서도 따뜻하게 그려내어 부모와 함께 볼만한 애니메이션.",박영남,
144,60252000,OCN무비즈,20240301030820,6,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
145,65616000,OCN무비즈,20240301005647,476,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
146,64484000,OCN무비즈,20240301004128,40,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
147,65696000,OCN무비즈,20240301174958,6,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
148,66362000,OCN무비즈,20240301011852,1575,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
149,66435000,OCN무비즈,20240301174049,9375,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
150,65616000,OCN무비즈,20240301002610,51,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
151,60283000,OCN무비즈,20240301014932,59,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
152,64649000,OCN무비즈,20240301010205,0,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
153,64668000,OCN무비즈,20240301164527,471,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
154,65919000,OCN무비즈,20240301164926,1147,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
155,63031000,OCN무비즈,20240301003607,280,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
156,65876000,OCN무비즈,20240301164344,565,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
157,63074000,OCN무비즈,20240301172754,10,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
158,62751000,OCN무비즈,20240301010642,289,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
159,67039000,OCN무비즈,20240301162823,7,런던 해즈 폴른,사상 최악의 테러가 벌어진 런던에서 미국 대통령이 납치되는 위기에 맞서는 일급 경호원과 영국 정보국의 활약을 그린 액션 블록버스터,"제라드 버틀러,아론 에크하트,모건 프리먼,샬롯 라일리",
160,66402000,OCN무비즈,20240301010426,90,이끼,,"유준상,유해진,허준호,유선,정재영,박해일,김준배,김상호",
161,64720000,tvN스토리,20240301135458,1080,미스터 션샤인(14회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
162,64720000,tvN스토리,20240301135458,1080,미스터 션샤인(13회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
163,64847000,tvN스토리,20240301180351,1285,미스터 션샤인(16회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
164,66812000,더무비,20240301141442,7,람보 3,,"실베스터 스탤론,리차드 크레나",
165,64005000,tvN스토리,20240301150612,8,미스터 션샤인(14회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
166,63387000,tvN스토리,20240301171007,1,미스터 션샤인(15회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
167,64386000,tvN스토리,20240301180725,5,미스터 션샤인(16회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
168,64865000,더무비,20240301150037,783,람보 3,,"실베스터 스탤론,리차드 크레나",
169,60485000,더무비,20240301135502,3,람보 3,,"실베스터 스탤론,리차드 크레나",
170,61702000,더무비,20240301140415,8,람보 3,,"실베스터 스탤론,리차드 크레나",
171,60044000,tvN스토리,20240301155727,423,미스터 션샤인(15회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
172,67346000,더무비,20240301134716,6713,람보 3,,"실베스터 스탤론,리차드 크레나",
173,61763000,tvN스토리,20240301145140,84,미스터 션샤인(14회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
174,65258000,tvN스토리,20240301150025,17,미스터 션샤인(14회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
175,60506000,더무비,20240301141032,128,람보 3,,"실베스터 스탤론,리차드 크레나",
176,64479000,더무비,20240301150617,23,람보 3,,"실베스터 스탤론,리차드 크레나",
177,66529000,tvN스토리,20240301143454,12,미스터 션샤인(14회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
178,66182000,tvN스토리,20240301140724,3248,미스터 션샤인(13회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
179,64104000,tvN스토리,20240301134731,6,미스터 션샤인(13회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
180,60528000,tvN스토리,20240301132916,6,미스터 션샤인(13회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
181,61077000,tvN스토리,20240301140424,10,미스터 션샤인(13회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
182,64374000,tvN스토리,20240301133043,12,미스터 션샤인(13회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
183,64976000,더무비,20240301151931,0,람보 3,,"실베스터 스탤론,리차드 크레나",
184,66634000,tvN스토리,20240301180622,173,미스터 션샤인(16회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
185,66972000,tvN스토리,20240301165328,0,미스터 션샤인(15회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근",
